1143,AK St. Paul 4 NE,20060823,-243.176,230.7720000000,12.3659000000,,-244.1250000000,233.3070000000,10.8999000000,,,,,
1143,AK St. Paul 4 NE,20070822,-244.298,2337.1400000000,1059.8700000000,,-243.6570000000,2328.8000000000,1106.4700000000,,-243.5920000000,2323.5600000000,1122.4000000000,
1143,AK St. Paul 4 NE,20080826,-243.7,2323.4000000000,1132.9000000000,,,,,,,,,
1143,AK St. Paul 4 NE,20090726,,,,,-244.3000000000,2332.4200000000,1113.4000000000,,,,,
1143,AK St. Paul 4 NE,20100908,-243.12,0.2314300000,0.0000116470,,-243.5400000000,0.2323000000,0.0000112010,,-243.7600000000,0.2327400000,0.0000109780,
1143,AK St. Paul 4 NE,20110729,-243.63,0.2324700000,0.0000111190,,,,,,,,,
1143,AK St. Paul 4 NE,20120608,,,,,-244.3600000000,0.2331000000,0.0000112280,,,,,
1143,AK St. Paul 4 NE,20130825,,,,,,,,,-243.6400000000,0.2324700000,0.0000111990,
1143,AK St. Paul 4 NE,20140817,-242.96,0.2300500000,0.0000128700,,,,,,,,,
1143,AK St. Paul 4 NE,20160830,,,,,-243.4900000000,0.2320900000,0.0000114520,,,,,
1143,AK St. Paul 4 NE,20170715,-243.52,0.2320800000,0.0000114250,,,,,,-243.6900000000,0.2326100000,0.0000110320,
1779,AK Tok 70 SE,20110926,-244.14,0.2330600000,0.0000110430,,-243.5800000000,0.2320900000,0.0000114950,,-243.8100000000,0.2325900000,0.0000112230,
1779,AK Tok 70 SE,20120808,-243.35,0.2319700000,0.0000113530,,,,,,,,,
1779,AK Tok 70 SE,20130811,,,,,-243.9300000000,0.2329800000,0.0000109710,,,,,
1779,AK Tok 70 SE,20140611,,,,,,,,,-243.5700000000,0.2321400000,0.0000114060,
1779,AK Tok 70 SE,20150711,-243.75,0.2334000000,0.0000110330,,,,,,,,,
1779,AK Tok 70 SE,20160714,,,,,-244.1100000000,0.2329700000,0.0000110800,,,,,
1779,AK Tok 70 SE,20170711,,,,,,,,,-244.4600000000,0.2333300000,0.0000110980,
1779,AK Tok 70 SE,20180721,-243.32,0.2315500000,0.0000118370,,,,,,,,,
1779,AK Tok 70 SE,20191004,,,,,-243.7000000000,0.2326300000,0.0000110770,,,,,
1799,AK Toolik Lake 5 ENE,20170822,243.69,0.2325800000,0.0000110570,,-243.7100000000,0.2326900000,0.0000110650,,-243.5200000000,0.2322300000,0.0000113390,
1799,AK Toolik Lake 5 ENE,20180806,-243.63,0.2322100000,0.0000114140,,,,,,,,,
1799,AK Toolik Lake 5 ENE,20190825,,,,,-243.5200000000,0.2322400000,0.0000113230,,,,,
1007,AK Utqiaġvik formerly Barrow 4 ENE,20020810,-243.97,233.2440000000,11.0838000000,,-244.1280000000,234.0610000000,10.9806000000,,-243.9300000000,233.7620000000,10.9655000000,
1007,AK Utqiaġvik formerly Barrow 4 ENE,20030917,-244.512,233.4960000000,10.9577000000,,-244.5990000000,233.6370000000,10.8819000000,,-243.9300000000,,,
1007,AK Utqiaġvik formerly Barrow 4 ENE,20040809,,,,,,,,,-244.2960000000,233.5470000000,10.7643000000,
1007,AK Utqiaġvik formerly Barrow 4 ENE,20050822,-243.64,232.4000000000,11.2583000000,,,,,,,,,
1007,AK Utqiaġvik formerly Barrow 4 ENE,20060819,,,,,-244.0690000000,232.6860000000,11.4463000000,,,,,
1007,AK Utqiaġvik formerly Barrow 4 ENE,20070817,-243.569,2323.2500000000,1126.9700000000,,-243.3500000000,2320.0900000000,1142.1300000000,,-243.5640000000,2323.0200000000,1124.8800000000,
1007,AK Utqiaġvik formerly Barrow 4 ENE,20080823,,,,,-244.3900000000,2331.3000000000,1113.5000000000,,,,,
1007,AK Utqiaġvik formerly Barrow 4 ENE,20090721,,,,,,,,,-244.5800000000,2336.8400000000,1077.6600000000,
1007,AK Utqiaġvik formerly Barrow 4 ENE,20100903,-243.86,0.2330000000,0.0000108300,,-243.3900000000,0.2320000000,0.0000113500,,-243.3600000000,0.2321500000,0.0000111970,
1007,AK Utqiaġvik formerly Barrow 4 ENE,20110718,-243.77,0.2323800000,0.0000113690,,,,,,,,,
1007,AK Utqiaġvik formerly Barrow 4 ENE,20120601,,,,,-243.9700000000,0.2328700000,0.0000110760,,,,,
1007,AK Utqiaġvik formerly Barrow 4 ENE,20130627,,,,,,,,,-243.8700000000,0.2324100000,0.0000113720,
1007,AK Utqiaġvik formerly Barrow 4 ENE,20140812,-243.32,0.2319100000,0.0000113710,,,,,,,,,
1007,AK Utqiaġvik formerly Barrow 4 ENE,20150720,,,,,-243.4000000000,0.2319100000,0.0000115310,,,,,
1007,AK Utqiaġvik formerly Barrow 4 ENE,20170816,,,,,,,,,-243.2300000000,0.2316800000,0.0000115550,
1007,AK Utqiaġvik formerly Barrow 4 ENE,20180728,-244.34,0.2337500000,0.0000106380,,,,,,,,,
1007,AK Utqiaġvik formerly Barrow 4 ENE,20190822,,,,,-243.4300000000,0.2318800000,0.0000116050,,,,,
1796,AK Yakutat 3 SSE,20161013,-243.55,0.2318700000,0.0000116360,,-244.2500000000,0.2332500000,0.0000109880,,-243.4100000000,0.2320200000,0.0000113890,
1796,AK Yakutat 3 SSE,20170802,-243.46,0.2321200000,0.0000113330,,,,,,,,,
1796,AK Yakutat 3 SSE,20180724,-243.82,0.2328500000,0.0000109360,,-243.6900000000,0.2324500000,0.0000111700,,,,,
1796,AK Yakutat 3 SSE,20190717,,,,,,,,,-243.4500000000,0.2196000000,0.0000114870,
1550,AL Brewton 3 NNE,20080117,-243.861,2321.1000000000,1157.1300000000,,-243.9140000000,2324.2400000000,1149.1600000000,,-243.4960000000,2322.7000000000,1123.6100000000,
1550,AL Brewton 3 NNE,20081208,-244.33,2331.9000000000,1109.9000000000,,,,,,,,,
1550,AL Brewton 3 NNE,20100128,-243.29,0.2314100000,0.0000118020,,-243.3300000000,0.2314900000,0.0000118140,,-243.6000000000,0.2321000000,0.0000114880,
1550,AL Brewton 3 NNE,20101209,,,,,,,,,-243.2900000000,0.2317900000,0.0000114560,
1550,AL Brewton 3 NNE,20111112,-243.92,0.2328700000,0.0000109850,,,,,,,,,
1550,AL Brewton 3 NNE,20130309,,,,,-243.8400000000,0.2326900000,0.0000110690,,,,,
1326,AL Clanton 2 NE,20070314,-243.752,2325.5300000000,1127.9400000000,,-242.9160000000,2308.2300000000,1216.0300000000,,-243.5380000000,2320.1100000000,1156.7200000000,
1326,AL Clanton 2 NE,20081211,-243.91,2329.0000000000,1098.1000000000,,,,,,,,,
1326,AL Clanton 2 NE,20100127,,,,,-243.3100000000,2317.8600000000,1159.1900000000,,,,,
1326,AL Clanton 2 NE,20101207,,,,,,,,,-243.5200000000,2322.5600000000,1127.5900000000,
1326,AL Clanton 2 NE,20111114,-243.79,2326.0500000000,1119.5200000000,,,,,,,,,
1326,AL Clanton 2 NE,20130309,,,,,-244.0600000000,2331.2900000000,1097.4400000000,,,,,
1268,AL Courtland 2 WSW,20060504,-243.575,2324.6500000000,1118.3400000000,,-243.3770000000,2316.4000000000,1176.0200000000,,-242.8090000000,2306.9000000000,1215.2600000000,
1268,AL Courtland 2 WSW,20070404,-243.894,2322.6700000000,1153.8600000000,,,,,,,,,
1268,AL Courtland 2 WSW,20081205,,,,,-244.2500000000,2329.3900000000,1123.0100000000,,,,,
1268,AL Courtland 2 WSW,20081212,-243.65,2325.9000000000,1112.5000000000,,,,,,,,,
1268,AL Courtland 2 WSW,20091215,-243.894,2322.6700000000,1153.8600000000,,,,,,-243.6200000000,2320.1000000000,1156.7800000000,
1268,AL Courtland 2 WSW,20101201,-243.46,2321.7800000000,1135.7800000000,,,,,,,,,
1268,AL Courtland 2 WSW,20111028,,,,,-244.7100000000,2342.0900000000,1049.4200000000,,,,,
1268,AL Courtland 2 WSW,20130202,,,,,,,,,-243.2000000000,2316.3600000000,1158.0400000000,
1267,AL Cullman 3 ENE,20060504,-243.766,2327.8200000000,1103.9800000000,,-243.2190000000,2316.9600000000,1155.8200000000,,-243.2100000000,2312.8900000000,1186.7600000000,
1267,AL Cullman 3 ENE,20070405,-243.922,2331.1600000000,1078.6400000000,,,,,,,,,
1267,AL Cullman 3 ENE,20081206,,,,,-243.8700000000,2328.7000000000,1102.6000000000,,,,,
1267,AL Cullman 3 ENE,20091211,,,,,,,,,-243.0400000000,2308.5800000000,1215.9900000000,
1267,AL Cullman 3 ENE,20100901,,,,,,,,,-243.5300000000,2322.7300000000,1128.7000000000,
1267,AL Cullman 3 ENE,20101201,-243.1,2314.2700000000,1164.4300000000,,,,,,,,,
1267,AL Cullman 3 ENE,20111028,,,,,-243.8200000000,2320.4200000000,1166.7200000000,,,,,
1267,AL Cullman 3 ENE,20130201,,,,,,,,,-243.7800000000,2322.0100000000,1156.1500000000,
1124,AL Fairhope 3 NE,20060714,-243.545,232.6900000000,11.5044000000,,-243.4620000000,231.9640000000,11.5198000000,,-243.7480000000,232.6290000000,11.2173000000,
1124,AL Fairhope 3 NE,20060726,,,,,-244.4820000000,233.5450000000,10.9910000000,,,,,
1124,AL Fairhope 3 NE,20061026,-243.773,232.5200000000,11.2647000000,,,,,,,,,
1124,AL Fairhope 3 NE,20070407,-243.353,2317.0000000000,1157.4300000000,,-243.3350000000,2319.6200000000,1135.3600000000,,-243.2740000000,2318.9500000000,1136.7500000000,
1124,AL Fairhope 3 NE,20070623,-244.292,2330.9700000000,1117.2700000000,,,,,,,,,
1124,AL Fairhope 3 NE,20080319,,,,,,,,,-243.6300000000,2322.4000000000,1145.2500000000,
1124,AL Fairhope 3 NE,20090501,-243.82,0.2327700000,0.0000110870,,-243.9300000000,0.2330600000,0.0000109030,,-244.2300000000,0.2334300000,0.0000107930,
1124,AL Fairhope 3 NE,20100119,-244.03,0.2328300000,0.0000111960,,,,,,,,,
1124,AL Fairhope 3 NE,20110218,,,,,-243.0900000000,0.2314900000,0.0000115560,,,,,
1124,AL Fairhope 3 NE,20111111,,,,,,,,,-243.9800000000,0.2330200000,0.0000109720,
1124,AL Fairhope 3 NE,20130310,-243.69,0.2319500000,0.0000116910,,,,,,,,,
1124,AL Fairhope 3 NE,20131117,,,,,-243.2600000000,0.2314600000,0.0000118360,,,,,
1124,AL Fairhope 3 NE,20141210,,,,,,,,,-243.2200000000,0.2312800000,0.0000119170,
1124,AL Fairhope 3 NE,20150904,-243.43,0.2320300000,0.0000113450,,,,,,,,,
1124,AL Fairhope 3 NE,20151209,-244.06,0.2329500000,0.0000110860,,,,,,,,,
1124,AL Fairhope 3 NE,20170201,,,,,-243.6600000000,0.2324700000,0.0000112470,,-243.5100000000,0.2321400000,0.0000114430,
1124,AL Fairhope 3 NE,20180124,-243.45,0.2321600000,0.0000112990,,,,,,,,,
1124,AL Fairhope 3 NE,20190202,,,,,-243.8700000000,0.2326400000,0.0000111990,,,,,
1124,AL Fairhope 3 NE,20200124,,,,,,,,,-244.0000000000,0.2329600000,0.0000110330,
1119,AL Gadsden 19 N,20050414,-244.35,233.2800000000,11.1700000000,,-243.8440000000,232.1120000000,11.6923000000,,-243.9730000000,232.9070000000,11.0646000000,
1119,AL Gadsden 19 N,20060317,-243.982,232.4870000000,11.5100000000,,,,,,,,,
1119,AL Gadsden 19 N,20070406,-244.281,2331.5700000000,1109.5200000000,,-244.3320000000,2331.5500000000,1112.2900000000,,-244.2910000000,2332.6600000000,1081.6400000000,
1119,AL Gadsden 19 N,20080317,,,,,,,,,-244.3940000000,2333.2600000000,1102.6100000000,
1119,AL Gadsden 19 N,20090422,-243.38,0.2319000000,0.0000114930,,-243.5700000000,0.2321600000,0.0000113870,,-243.8800000000,0.2327100000,0.0000111490,
1119,AL Gadsden 19 N,20100114,,,,,-243.8400000000,0.2325900000,0.0000112270,,,,,
1119,AL Gadsden 19 N,20110216,,,,,,,,,-243.2600000000,0.2317300000,0.0000114690,
1119,AL Gadsden 19 N,20111215,-243.62,0.2325700000,0.0000110340,,,,,,,,,
1119,AL Gadsden 19 N,20121115,,,,,-243.5900000000,0.2323000000,0.0000112770,,,,,
